method,method_label,fraction,split,n_runs,n_mean,n_std,n_sem,n_min,n_max,mae_mev_atom_mean,mae_mev_atom_std,mae_mev_atom_sem,mae_mev_atom_min,mae_mev_atom_max,rmse_mev_atom_mean,rmse_mev_atom_std,rmse_mev_atom_sem,rmse_mev_atom_min,rmse_mev_atom_max,median_abs_mev_atom_mean,median_abs_mev_atom_std,median_abs_mev_atom_sem,median_abs_mev_atom_min,median_abs_mev_atom_max,p90_abs_mev_atom_mean,p90_abs_mev_atom_std,p90_abs_mev_atom_sem,p90_abs_mev_atom_min,p90_abs_mev_atom_max,p95_abs_mev_atom_mean,p95_abs_mev_atom_std,p95_abs_mev_atom_sem,p95_abs_mev_atom_min,p95_abs_mev_atom_max,p99_abs_mev_atom_mean,p99_abs_mev_atom_std,p99_abs_mev_atom_sem,p99_abs_mev_atom_min,p99_abs_mev_atom_max,bias_mev_atom_mean,bias_mev_atom_std,bias_mev_atom_sem,bias_mev_atom_min,bias_mev_atom_max,r2_mean,r2_std,r2_sem,r2_min,r2_max,runtime_s_mean,runtime_s_std,runtime_s_sem,runtime_s_min,runtime_s_max,best_epoch_mean,best_epoch_std,best_epoch_sem,best_epoch_min,best_epoch_max,trainable_params_mean,trainable_params_std,trainable_params_sem,trainable_params_min,trainable_params_max,total_params_mean,total_params_std,total_params_sem,total_params_min,total_params_max
classical_delta,Classical residual adapter,0.25,val,3,3712.0,0.0,0.0,3712.0,3712.0,24.66437295280186,0.874685865926216,0.5050001201488618,23.828635996089805,25.573396364392146,75.8829790391858,30.207241000664318,17.440158723209446,57.031551306394505,110.72414417442037,12.322355215404327,0.09433686663401632,0.054465415345655147,12.215759371499546,12.395080925521995,49.024966855907536,1.0468691350855808,0.6044101769479708,47.82858444983659,49.77294737707936,75.23711209232913,2.8414598413886734,1.640517604317262,72.4140470763313,78.0966162736737,209.64546010805165,8.176449666618895,4.720675416037845,202.90901726737684,218.74251932863206,-1.0104972669045849,1.9291223386339738,1.1137793015100452,-2.3922873871504464,1.193508841723976,0.9934856997422706,0.005224993125378153,0.003016651187451021,0.9874556362609981,0.996671915504114,30.359619617462158,3.9219605234447243,2.2643449639618973,26.348376989364624,34.185741901397705,199.0,1.0,0.5773502691896258,198.0,200.0,,,,,,,,,,
composition_only_linear,Composition-only linear baseline,0.25,val,3,3712.0,0.0,0.0,3712.0,3712.0,365.8894383888133,0.18260325462435656,0.10542603821227405,365.7240999524668,366.0854272862099,519.9029549327182,0.251458522813072,0.14517964583615278,519.703033207814,520.1852749644731,243.77550698052184,2.1979634078734143,1.268994765204663,241.31846977333595,245.55472447119251,859.6549808036543,6.861038900652444,3.9612226562121826,852.078767415196,865.4492275268133,1106.7015310883228,5.040123272959737,2.909916528392202,1101.495900569054,1111.5579880185146,1617.0690496726065,7.811405859796666,4.5099172759030255,1611.2091169122257,1625.937361995846,8.765239793518369,1.0434301591638753,0.6024246832738375,7.6399828025088015,9.70082140295414,0.7234277432368966,0.0002675646252005296,0.0001544785083851471,0.7231273338501025,0.7236404497614923,,,,,,,,,,,,,,,,,,,,
element_reference,Element-reference calibration,0.25,val,3,3712.0,0.0,0.0,3712.0,3712.0,105.99718726902479,0.07809420666771782,0.04508771124175716,105.93447940960988,106.08466159066566,175.86145962144724,12.307205933064697,7.105568658427063,168.17577737080802,190.05635533199387,63.663470755089655,0.017201264725355294,0.009931154819585893,63.651614550907176,63.68319944865153,239.68113679568842,5.1190151724821344,2.955464787818339,233.84423110307813,243.40718811139695,374.06017105616155,5.498598565662528,3.1746173620509506,368.5590916576136,379.5562854265125,680.228925471964,10.54756842656838,6.089641470375253,668.0994337418836,687.2464422908932,1.0441115311857958,3.7947718992180586,2.1909125775267735,-1.188364966937118,5.425672165723405,0.9682516621774937,0.004517766334345764,0.002608333609270356,0.963040271918578,0.9710605107679297,,,,,,,,,,,,,,,,,,,,
element_reference_internal,Internal element-reference anchor,0.25,val,9,3712.0,0.0,0.0,3712.0,3712.0,105.99718708180816,0.06763573194987672,0.022545243983292242,105.9344729138683,106.08466596341415,175.86145769886326,10.658352228258423,3.552784076086141,168.17577443834213,190.0563523095574,63.663735676191905,0.01500382444124244,0.00500127481374748,63.651818793293515,63.683609717651194,239.68100974245843,4.433033771894265,1.477677923964755,233.84431194477645,243.40688800768442,374.0602297675349,4.7621251390478845,1.5873750463492948,368.55890351292214,379.5565570282524,680.2289889820787,9.13454062275532,3.0448468742517734,668.0993805404564,687.2464521877229,1.0441931609308068,3.286297059670843,1.0954323532236143,-1.18823766298724,5.425658019438095,0.9682516628841272,0.003912500083503392,0.0013041666945011307,0.9630402730941077,0.9710605117771601,,,,,,,,,,,,,,,,,,,,
feature_stacking,Feature-stacking direct-y baseline,0.25,val,3,3712.0,0.0,0.0,3712.0,3712.0,56.34201997072881,1.3849750140974029,0.7996156972100413,55.32540895856611,57.919452376264225,102.3522342597578,5.14499417586224,2.970463772413121,97.83276736259693,107.95139569734424,29.980512005342348,0.9244160606790967,0.5337118614762899,29.0374011708341,30.88502413938965,129.03678633593543,0.9003506022659077,0.5198176625832636,128.048363234843,129.81009650152785,196.13217513384976,3.4713759897193746,2.0041998621228845,193.89159616622555,200.13088530953095,438.77735949080926,30.548983960620717,17.63746411313393,416.08262257531004,473.51173520212745,-1.7230594999287836,1.28474213447542,0.7417462171786381,-3.195047371874373,-0.8273748293146833,0.9892628355689768,0.0010858786188427845,0.0006269323128961407,0.9880760403577166,0.9902066189901835,56.84354519844055,4.1640848047513686,2.404135482951633,53.222468852996826,61.39369225502014,197.66666666666666,2.3094010767585034,1.3333333333333335,195.0,199.0,498404.0,0.0,0.0,498404.0,498404.0,498643.0,0.0,0.0,498643.0,498643.0
formdelta,Canonical FormDelta fixed-anchor residual,0.25,val,3,3712.0,0.0,0.0,3712.0,3712.0,34.37581723391807,0.686791501603356,0.3965192583278449,33.95367305951214,35.16829132377148,82.60882726932947,27.621310145327293,15.947170847774855,66.06748079975371,114.49569551674482,17.319713285795338,0.48816622325602366,0.28184290040614823,17.01963308925314,17.882996857409267,75.54248817848703,1.195065657106109,0.6899714788294891,74.28899756136806,76.66898630533821,118.91902510382863,1.4827773995349807,0.8560819307698144,117.6445073257262,120.546401229144,283.2525327678077,11.68286400308838,6.745104677088865,274.64442909206593,296.5518458384288,1.2469882359874263,2.5512908459347985,1.472988456681484,-0.7207274601368403,4.1295709680099355,0.9924969757108402,0.00511927683102745,0.0029556158564499127,0.9865864944486914,0.9955337866185824,53.873767614364624,6.4105488328711004,3.7011320943113715,46.814807176589966,59.33287072181702,192.33333333333334,2.081665999466133,1.2018504251546633,190.0,194.0,498404.0,0.0,0.0,498404.0,498404.0,498643.0,0.0,0.0,498643.0,498643.0
raw,Raw pretrained PBE/GGA predictor,0.25,val,3,3712.0,0.0,0.0,3712.0,3712.0,4524.424723476253,0.0,0.0,4524.424723476253,4524.424723476253,4903.091323745127,0.0,0.0,4903.091323745127,4903.091323745127,4376.554120550105,0.0,0.0,4376.554120550105,4376.554120550105,7025.3955966116455,0.0,0.0,7025.3955966116455,7025.3955966116455,8058.967558171445,0.0,0.0,8058.967558171445,8058.967558171445,9859.598648577685,0.0,0.0,9859.598648577685,9859.598648577685,-4524.424723476253,0.0,0.0,-4524.424723476253,-4524.424723476253,-23.598234582457753,4.351167857633658e-15,2.51214793389404e-15,-23.598234582457756,-23.598234582457756,,,,,,,,,,,,,,,,,,,,
target_only,Target-only small MLP,0.25,val,3,3712.0,0.0,0.0,3712.0,3712.0,165.83376532551085,9.575988995290409,5.528699824187812,156.88780270843827,175.93496836727496,254.58628238548263,17.549238999038856,10.132057860168162,235.01017568264837,268.9084094256284,108.08657396419254,5.999550165830556,3.4638419032589356,102.99324624984676,114.69994555465846,374.48102997948905,25.402030161517455,14.665868951715096,356.33282263371393,403.51121202283076,510.4066020876897,31.02286542139678,17.911059702076965,481.60688706740257,543.2550500593504,913.3576411486347,78.1747139723925,45.134192155782806,823.2438149122102,962.9872608438086,-19.090141302224325,8.409812067953213,4.855407261266952,-28.742995572130006,-13.346248990131638,0.9334715280388338,0.009015053955005499,0.005204843827681425,0.9260100486295555,0.9434884384045629,58.87178405125936,6.2121141616544,3.5865657834678544,51.74274134635925,63.124000787734985,199.33333333333334,0.5773502691896258,0.33333333333333337,199.0,200.0,498404.0,0.0,0.0,498404.0,498404.0,498643.0,0.0,0.0,498643.0,498643.0
affine_energy_composition,Linear energy+composition calibration,0.5,test,3,3711.0,0.0,0.0,3711.0,3711.0,104.90058042398674,0.7376948163811229,0.42590830081743286,104.20364519609716,105.673199671443,167.03213344497684,0.2715287120765462,0.15676717501010637,166.7267421278655,167.24631039383038,66.1808854776051,0.7334596467416754,0.4234631244860341,65.35972110312093,66.77099442039336,235.9668569677098,3.03072193162022,1.7497881230598367,234.20662106268895,239.46641237811272,362.9653536114926,2.866701303155102,1.6550907690628491,360.21172973315294,365.9331221855175,658.4589432297633,3.8024206327014416,2.1953285758623644,654.4756151455321,662.0500527064045,-5.473483127349454,1.447140469792595,0.8355069397899563,-7.077884897100681,-4.266761834798429,0.9723240969420083,8.994747021770916e-05,5.193119614312023e-05,0.9722531254688728,0.972425254856089,,,,,,,,,,,,,,,,,,,,
classical_delta,Classical residual adapter,0.5,test,3,3711.0,0.0,0.0,3711.0,3711.0,20.28285887777233,0.8274025706164806,0.47770109687361345,19.55738487868349,21.18398293264711,52.17936810806018,5.267903378428087,3.041425433600395,47.59095239136789,57.93199134234983,10.298255741252168,0.1581730611479601,0.0913212594323219,10.202152156720379,10.480813269652334,39.175171146268156,0.8097157578095379,0.46748961073841855,38.32567059712977,39.93815391662281,60.473643597383955,1.1098389103400974,0.6407657936419762,59.31737469513683,61.530342648302636,185.4541741590042,9.110267707349664,5.259815513227883,175.15667770465106,192.4652201011062,0.07596047529366363,0.22410714846634777,0.12938832249436533,-0.16944549754698285,0.2697686328643298,0.9972808094542623,0.0005541801259839574,0.00031995604491637854,0.9966708152751379,0.9977532757592383,46.61013340950012,4.222814758242295,2.4380432374091137,43.31511878967285,51.37040853500366,192.0,7.211102550927978,4.163331998932265,186.0,200.0,,,,,,,,,,
composition_only_linear,Composition-only linear baseline,0.5,test,3,3711.0,0.0,0.0,3711.0,3711.0,374.6869985643309,0.31950626665655524,0.18446702906193452,374.4763719734012,375.0546314813032,538.101698937472,0.27007578984045383,0.15592832996598682,537.7900898799098,538.2682635169923,240.28523372419443,2.171572757258049,1.2537581159677924,238.1572341965976,242.49790304359885,886.4991627445721,7.1213536819869825,4.111515465289717,878.3282006808623,891.384776564788,1152.9535218802955,15.961538568087215,9.215398588965748,1134.6163164505806,1163.7286382838158,1652.9064686334316,20.603587580104406,11.89548683564531,1637.8610419368435,1676.3895758618662,3.133038591129168,1.2683569463545636,0.7322862244063391,1.8802145617419528,4.416377775993381,0.712770013035451,0.00028828265543764253,0.00016644006871962305,0.7125922148221387,0.7131026286494131,,,,,,,,,,,,,,,,,,,,
element_reference,Element-reference calibration,0.5,test,3,3711.0,0.0,0.0,3711.0,3711.0,104.75108120948157,0.4990830666278795,0.2881457428655902,104.30775940087888,105.2916202063318,167.00107936266446,0.23394750001349796,0.13506965210903302,166.73466489435137,167.17300262796647,65.65600171219116,0.7873327559144239,0.45456677856900257,65.07481513343593,66.55203656690922,235.68693323669822,2.797977031711463,1.6154127924450035,233.085515526158,238.64690243665527,362.7872460243163,2.1447670965336205,1.238281860532738,361.24249773931103,365.23602717299406,659.3060910696175,2.238447638559059,1.2923683466889548,656.7259801415419,660.7300066460447,-5.498829257186922,1.473670324839116,0.850823958742627,-7.142796330736102,-4.296407260045831,0.9723343993614272,7.74844243041591e-05,4.473565323000944e-05,0.9722774442785338,0.9724226341192516,,,,,,,,,,,,,,,,,,,,
element_reference_internal,Internal element-reference anchor,0.5,test,9,3711.0,0.0,0.0,3711.0,3711.0,104.75107954318128,0.4322170263105252,0.14407234210350842,104.30776152167661,105.29161772535623,167.00108125185983,0.20260111499340272,0.06753370499780091,166.73467186323126,167.17300472671624,65.6559387019038,0.6820316870706268,0.22734389569020894,65.0742800473636,66.55214218627847,235.68693447724354,2.423251671348534,0.807750557116178,233.08538603670948,238.64707328491264,362.78726541078544,1.8573535408393895,0.6191178469464632,361.2427859674073,365.23599561488953,659.3060275870467,1.9385189906065785,0.6461729968688595,656.7259390120834,660.7296073065212,-5.498914596353294,1.2762792464123982,0.4254264154707994,-7.1429031713168225,-4.296357838564697,0.972334398736697,6.710236767655344e-05,2.2367455892184478e-05,0.972277443582456,0.972422631813992,,,,,,,,,,,,,,,,,,,,
feature_stacking,Feature-stacking direct-y baseline,0.5,test,3,3711.0,0.0,0.0,3711.0,3711.0,39.727243115993325,0.5224355441185008,0.30162830203104507,39.124158218722854,40.041249623822644,88.94588312712642,2.23585834735359,1.290873418714467,86.45552140347765,90.78067098812019,21.575036886873637,0.26967394897411834,0.15569632703363664,21.28823657918355,21.823476206685232,84.41519218931474,2.1979418158223973,1.268982299028196,82.18432150603758,86.578654353898,124.12507522348271,2.523320017255891,1.45683949121426,121.5023496973201,126.53558630244116,300.52549949543277,9.646449583846032,5.56938026395766,291.3637018366919,310.5927529723721,-3.0627649052998454,2.401959886526906,1.3867721870689922,-5.8215046083224316,-1.4355488621505008,0.9921488081007895,0.0003925610209036161,0.0002266452110920571,0.9918250001012867,0.9925854218377662,88.66853562990825,12.998569573313208,7.50472764223246,76.17761039733887,102.12131404876709,195.0,1.0,0.5773502691896258,194.0,196.0,498404.0,0.0,0.0,498404.0,498404.0,498643.0,0.0,0.0,498643.0,498643.0
formdelta,Canonical FormDelta fixed-anchor residual,0.5,test,3,3711.0,0.0,0.0,3711.0,3711.0,25.23998185748954,0.494338645755516,0.2854065501977822,24.702143959388547,25.6744861114802,56.69293474431242,1.7702128731057787,1.0220328788105622,54.7453438631843,58.20415081708125,12.713416716816353,0.08229118895831211,0.04751084009701586,12.624988662577524,12.787750491574545,52.073922330422896,0.672854452744599,0.3884726994175326,51.29711193817066,52.474870470578864,84.12065280990622,3.052055884628869,1.762105286572259,80.69647715717093,86.55475929760395,226.37977224701805,14.347050222985434,8.283273308317721,211.23684334527752,239.76988158381235,0.8953447896193527,0.5902382651204213,0.340774221253293,0.5105049980147344,1.57490425547387,0.9968096300244543,0.0001980321064441323,0.0001143338899637084,0.996639461356097,0.9970269969478684,88.03939469655354,14.06292068018493,8.119231040297125,78.61405563354492,104.20361328125,198.0,1.7320508075688772,1.0,196.0,199.0,498404.0,0.0,0.0,498404.0,498404.0,498643.0,0.0,0.0,498643.0,498643.0
raw,Raw pretrained PBE/GGA predictor,0.5,test,3,3711.0,0.0,0.0,3711.0,3711.0,4511.14619559229,0.0,0.0,4511.14619559229,4511.14619559229,4891.874148198089,0.0,0.0,4891.874148198089,4891.874148198089,4328.789101071778,0.0,0.0,4328.789101071778,4328.789101071778,7004.029861092121,0.0,0.0,7004.029861092121,7004.029861092121,8016.205878182313,0.0,0.0,8016.205878182313,8016.205878182313,9794.516867372044,0.0,0.0,9794.516867372044,9794.516867372044,-4511.14619559229,0.0,0.0,-4511.14619559229,-4511.14619559229,-22.738404734247144,4.351167857633658e-15,2.51214793389404e-15,-22.738404734247148,-22.738404734247148,,,,,,,,,,,,,,,,,,,,
target_only,Target-only small MLP,0.5,test,3,3711.0,0.0,0.0,3711.0,3711.0,104.46986526941346,2.557996454179049,1.4768599414063823,101.81582289829524,106.9195574570139,182.1210774155326,2.3693425605593563,1.3679405651413816,179.45554754422875,183.98769349913505,67.917718928561,1.154477828271556,0.6665380849260374,67.1559162818809,69.2460175295011,223.03831441835996,4.55133836415303,2.627716429716823,219.27493609663884,228.0968602978515,304.0636581060475,14.576067637878204,8.415496574455174,288.5170998192735,317.42175075222525,631.7563264386204,34.06353071812505,19.666588629658584,607.2292217766144,670.6495610369525,-14.852181932292131,1.6795020925467492,0.9696609852364054,-16.75802997681376,-13.588557568441987,0.9670943554746603,0.0008535953154192804,0.0004928234851363251,0.9664201672131194,0.9680541273740286,90.13011018435161,11.023229710791504,6.3642646408645565,79.61556077003479,101.5998547077179,198.0,2.0,1.1547005383792517,196.0,200.0,498404.0,0.0,0.0,498404.0,498404.0,498643.0,0.0,0.0,498643.0,498643.0
affine_energy_composition,Linear energy+composition calibration,0.5,train,3,29692.0,0.0,0.0,29692.0,29692.0,108.16559564513669,0.42661708838203016,0.2463074908182595,107.69153641742004,108.51861244174415,179.1369456400622,4.634055561031236,2.6754732256010665,173.78647787725572,181.87416324594952,65.00375414189006,0.707517135363834,0.40848520855858245,64.26873399129774,65.68011617282335,248.10307252211405,3.5053828886382585,2.0238337543680065,245.49030727508236,252.086730349804,379.22534735197183,2.463633328319553,1.4223793652898278,377.1193820836709,381.9345823500269,699.5379493415147,10.421577556872096,6.016900607840667,687.7072470657939,707.3599051896762,-1.0151411432871866,1.6959565290033747,0.9791609585540018,-2.909059342164202,0.3631808431049931,0.9673557587216685,0.0016755841663844428,0.0009673989695119328,0.9663655324307266,0.9692903756768544,,,,,,,,,,,,,,,,,,,,
classical_delta,Classical residual adapter,0.5,train,3,29692.0,0.0,0.0,29692.0,29692.0,17.896534202525594,0.38032589649957416,0.2195812587238149,17.47825327222903,18.221556439583374,65.62209400827896,14.940911635298143,8.626139354577795,48.37845778533107,74.71677346493446,8.72291389441863,0.037835832496591656,0.021844528076920784,8.68463120989238,8.760286453585952,34.586524886971624,0.5179976378840612,0.29906607567195304,34.00104873424027,34.985257344276285,53.38985605687274,0.9209487158210189,0.5317099889891055,52.36087433112172,54.1368205595985,150.22758868235266,9.454870034800102,5.458771759744765,141.68190839036544,160.38456671212472,-0.8073410066868177,0.4805882541483977,0.2774677579019497,-1.3020794666665036,-0.342278271538687,0.9954700018300029,0.001863465373099092,0.001075872234784307,0.9943235246116986,0.9976201664639487,46.61013340950012,4.222814758242295,2.4380432374091137,43.31511878967285,51.37040853500366,192.0,7.211102550927978,4.163331998932265,186.0,200.0,,,,,,,,,,
composition_only_linear,Composition-only linear baseline,0.5,train,3,29692.0,0.0,0.0,29692.0,29692.0,373.8013174229434,0.13572099681366753,0.07835855404505529,373.6739504136293,373.9440795130701,541.0359141069989,0.1440378351646582,0.08316028290580636,540.8695968359846,541.1199793740107,243.30841019251048,1.0337490227166166,0.5968352765399512,242.344647936458,244.4002165432682,876.23344598042,2.1161756994367606,1.2217746097223585,874.0713408600855,878.300488234932,1145.7233959040766,6.372067128075672,3.678914671688855,1138.388380638503,1149.8923043496416,1728.199265037254,9.803270801157357,5.659921035986999,1717.007143247905,1735.2638033032592,-0.6773484916166224,1.1944861291452058,0.6896368882052587,-1.8109739116463663,0.5698811259020878,0.7023576323751994,0.00015846809763937918,9.149159883006348e-05,0.7022651448983481,0.7025406119463051,,,,,,,,,,,,,,,,,,,,
